image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
289,871,0.845006,0.0574053,0.401837,32.3858,0.678733,0.776667,0.643357
290,874,0.842105,0.0537757,0.386728,33.1286,0.707657,0.8,0.665158
291,840,0.804762,0.05,0.391667,31.9597,0.758706,0.757377,0.640371
292,829,0.806996,0.0422195,0.405308,31.1171,0.667494,0.769517,0.651741
293,851,0.830787,0.052879,0.359577,31.4084,0.633907,0.744186,0.568238
294,786,0.844784,0.0547074,0.346056,31.371,0.671756,0.765152,0.589681
295,841,0.843044,0.0653983,0.362663,33.794,0.609023,0.765432,0.53944
296,849,0.8351,0.0506478,0.332155,32.1798,0.653944,0.750973,0.586466
297,811,0.837238,0.054254,0.37238,31.3637,0.654987,0.728395,0.554707
298,855,0.837427,0.0561404,0.323977,32.992,0.610706,0.685259,0.590296
299,850,0.843529,0.0552941,0.317647,31.0678,0.659314,0.776952,0.610706
300,886,0.827314,0.0474041,0.339729,32.0489,0.639225,0.768939,0.585784
301,878,0.843964,0.0398633,0.334852,31.5871,0.635266,0.585551,0.561743
302,881,0.836549,0.0476731,0.362089,32.6329,0.640199,0.724806,0.574879
303,890,0.84382,0.0539326,0.376404,33.4167,0.618483,0.739464,0.588089
304,904,0.861726,0.0696903,0.331858,33.4085,0.627737,0.709302,0.554502
305,889,0.859393,0.0506187,0.354331,31.3554,0.639506,0.722008,0.56691
306,862,0.839907,0.0510441,0.336427,33.2883,0.642132,0.754941,0.592593
307,864,0.831019,0.056713,0.341435,31.0658,0.685366,0.708185,0.690355
308,821,0.829476,0.047503,0.336175,30.4053,0.736695,0.684411,0.629268
309,819,0.835165,0.037851,0.360195,31.2238,0.710456,0.867925,0.747899
310,797,0.813049,0.0539523,0.355082,31.5808,0.697297,0.926357,0.678284
311,850,0.810588,0.0623529,0.349412,30.8698,0.724747,0.874564,0.767568
312,796,0.836683,0.0653266,0.361809,31.5679,0.769841,0.938144,0.709596
313,824,0.832524,0.0800971,0.336165,31.2965,0.736434,0.964912,0.751323
314,831,0.842359,0.0685921,0.336943,30.4434,0.731771,0.964413,0.69509
315,836,0.834928,0.0705742,0.336124,30.4662,0.674129,0.785978,0.635417
316,827,0.846433,0.070133,0.316808,31.3065,0.709924,0.888889,0.656716
317,831,0.850782,0.0637786,0.345367,32.1229,0.685279,0.677778,0.666667
318,845,0.831953,0.0781065,0.343195,31.4483,0.716495,0.910072,0.675127
